Mod:Item:MetaData, Localized Name
voidcraft:blockarcanesludgefluid, Arcane Sludge
voidcraft:voidpickaxe, Void Pickaxe
voidcraft:voidshovel, Void Shovel
voidcraft:voidaxe, Void Axe
voidcraft:voidsword, Void Sword
voidcraft:voidhoe, Void Hoe
voidcraft:angelicsword, Angelic Sword
voidcraft:spectrepickaxe, Spectre Pickaxe
voidcraft:spectreaxe, Spectre Axe
voidcraft:spectrespade, Spectre Shovel
voidcraft:spectrehoe, Spectre Hoe
voidcraft:chainsword, Sword of Binding
voidcraft:moltensword, Molten Sword
voidcraft:archsword, Arch-Angelic Sword
voidcraft:demonsword, Demonic Sword
voidcraft:starforgedsword, Starforged Sword
voidcraft:starforgedpickaxe, Starforged Pickaxe
voidcraft:starforgedaxe, Starforged Axe
voidcraft:starforgedshovel, Starforged Shovel
voidcraft:vademecum, Void Vade Mecum
voidcraft:emptyobsidianflask, Empty Obsidian Flask
voidcraft:obsidianflask, Filled Obsidian Flask
voidcraft:flask_fire, Obsidian Flask of Fire
voidcraft:flask_freeze, Obsidian Flask of Freeze
voidcraft:flask_shock, Obsidian Flask of Lifting
voidcraft:flask_acid, Obsidian Flask of Acid
voidcraft:flask_void, Obsidian Flask of Implosion
voidcraft:ectoplasm, Ectoplasm
voidcraft:voidcrystal, Void Crystal
voidcraft:voidchain, Void Chain
voidcraft:moltenvoidchain, Molten Void Chain
voidcraft:moltenvoidchainpart, Molten Void Chain Part
voidcraft:burnbone, Charred Bone
voidcraft:voidstar, Void Star
voidcraft:chainedskull, Chained Skull
voidcraft:voidcloth, Void Infused Cloth
voidcraft:voidcrystalbucket, Crystal in a Bucket
voidcraft:voidicessence, Voidic Essence
voidcraft:voidicphlogiston, Voidic Phlogiston
voidcraft:voidicdragonscale, Voidic Dragon Scale
voidcraft:astralessence, Astral Essence
voidcraft:quorifragment, Quori Fragment
voidcraft:voidicsteel, Voidic Steel
voidcraft:quartzdust, Void Infused Quartz Dust
voidcraft:coaldust, Void Infused Coal Dust
voidcraft:irondust, Void Infused Iron Dust
voidcraft:golddust, Void Infused Gold Dust
voidcraft:copperdust, Void Infused Copper Dust
voidcraft:tindust, Void Infused Tin Dust
voidcraft:leaddust, Void Infused Lead Dust
voidcraft:lapisdust, Void Infused Lapis Dust
voidcraft:emeralddust, Void Infused Emerald Dust
voidcraft:diamonddust, Void Infused Diamond Dust
voidcraft:debugger, Debug Tool
voidcraft:voidicsuppressor, Voidic Suppressor
voidcraft:voidicdrill, Voidic Drill
voidcraft:realityteleporter, Reality Teleporter
voidcraft:voidcrystalshield, Void Crystal Shield
voidcraft:etherealseed, Ethereal Seeds
voidcraft:etherealfruit, Ethereal Fruit
voidcraft:etherealfruit_redstone, Ethereal Fruit
voidcraft:etherealfruit_lapis, Ethereal Fruit
voidcraft:etherealfruit_gold, Ethereal Fruit
voidcraft:etherealfruit_emerald, Ethereal Fruit
voidcraft:etherealfruit_diamond, Ethereal Fruit
voidcraft:dreambed, item.dreambed.name
voidcraft:creativevoidbucket, Liquid Void Creative Bucket
waterstrainer:net:0, Net
waterstrainer:net:1, Dense Net
waterstrainer:worm, Worm
waterstrainer:super_worm, Super Worm
waterstrainer:bait_pot, Bait Pot
waterstrainer:garden_trowel, Garden Trowel
waterstrainer:efficiency_meter, Efficiency Meter
waterstrainer:strainer_survivalist, Survivalist's Strainer
waterstrainer:strainer_survivalist_solid, Solid Survivalist's Strainer
waterstrainer:strainer_survivalist_reinforced, Reinforced Survivalist's Strainer
waterstrainer:strainer_survivalist_dense, Survivalist's Strainer (Dense)
waterstrainer:strainer_survivalist_dense_solid, Solid Survivalist's Strainer (Dense)
waterstrainer:strainer_survivalist_dense_reinforced, Reinforced Survivalist's Strainer (Dense)
waterstrainer:strainer_fisherman, Fisherman's Strainer
waterstrainer:strainer_base, Strainer Base
waystones:waystone, Waystone
waystones:return_scroll, Return Scroll
waystones:warp_scroll, Warp Scroll
waystones:warp_stone, Warp Stone
yabba:barrel, Item Barrel
yabba:antibarrel, AntiBarrel
yabba:upgrade:0, Barrel Upgrade
yabba:upgrade:1, Barrel Upgrade
yabba:upgrade:2, Barrel Upgrade
yabba:upgrade:3, Barrel Upgrade
yabba:upgrade:4, Barrel Upgrade
yabba:upgrade:9, Barrel Upgrade
yabba:upgrade:11, Barrel Upgrade
yabba:upgrade:12, Barrel Upgrade
yabba:upgrade:13, Barrel Upgrade
yabba:upgrade:15, Barrel Upgrade
yabba:hammer, Barrel Hammer
yabba:painter, Barrel Painter
teslacorelib:gear_diamond, Diamond Gear
teslacorelib:gear_emerald, Emerald Gear
teslacorelib:gear_gold, Gold Gear
teslacorelib:gear_iron, Iron Gear
teslacorelib:gear_stone, Stone Gear
teslacorelib:powder_coal, Coal Powder
teslacorelib:powder_diamond, Diamond Powder
teslacorelib:powder_emerald, Emerald Powder
teslacorelib:sheet_diamond, Diamond Sheet
teslacorelib:sheet_emerald, Emerald Sheet
expindustry:machine_wood_hopper, tile.expindustry:machine_wood_hopper.name
expindustry:machine_distributor, tile.expindustry:machine_distributor.name
expindustry:machine_cart_loader, tile.expindustry:machine_cart_loader.name
expindustry:machine_filter, tile.expindustry:machine_filter.name
expindustry:rail_bridge, tile.expindustry:rail_bridge.name
expindustry:type_rail, tile.expindustry:type_rail.name
expindustry:rail_bridge_powered, tile.expindustry:rail_bridge_powered.name
expindustry:machine_foundry, tile.expindustry:machine_foundry.name
expindustry:casting_mold, item.expindustry:casting_mold.name
harderfarming:seeds_winter_wheat, item.harderfarming:seeds_winter_wheat.name
harderfarming:saltore, tile.harderfarming:saltore.name
harderfarming:tanner, tile.harderfarming:tanner.name
harderfarming:thermometer, item.harderfarming:thermometer.name
harderfarming:hydrometer, item.harderfarming:hydrometer.name
harderfarming:rawleather, item.harderfarming:rawleather.name
harderfarming:rawsalt, item.harderfarming:rawsalt.name
harderfarming:saltpile, item.harderfarming:saltpile.name
harderfarming:butcherknife, item.harderfarming:butcherknife.name
harderfarming:achieve_icons:0, item.harderfarming:achieve_icons.name
harderfarming:achieve_icons:1, item.harderfarming:achieve_icons.name
harderfarming:achieve_icons:2, item.harderfarming:achieve_icons.name
oreflowers:oreflowers1:0, item.oreflowers:poorjoe.name
oreflowers:oreflowers1:1, item.oreflowers:horsetail.name
oreflowers:oreflowers1:2, item.oreflowers:vallozia.name
oreflowers:oreflowers1:3, item.oreflowers:flame_lily.name
oreflowers:oreflowers1:4, item.oreflowers:tansy.name
oreflowers:oreflowers1:5, item.oreflowers:hauman.name
oreflowers:oreflowers1:6, item.oreflowers:leadplant.name
oreflowers:oreflowers1:7, item.oreflowers:red_amaranth.name
oreflowers:oreflowersdesert1:0, item.oreflowers:red_sorrel.name
oreflowers:oreflowersdesert1:2, item.oreflowers:chandelier_tree.name
oreflowers:oreflowersdesert1:3, item.oreflowers:aveloz.name
oreflowers:oreflowersdesert1:5, item.oreflowers:copper_flower.name
oreflowers:oreflowersdesert1:6, item.oreflowers:sheeps_fescue.name
oreflowers:oreflowersdesert1:7, item.oreflowers:primrose.name
oreflowers:oreflowers2:0, item.oreflowers:mustard.name
oreflowers:oreflowers2:1, item.oreflowers:shrub_violet.name
oreflowers:oreflowers2:2, item.oreflowers:affine.name
oreflowers:oreflowers2:4, item.oreflowers:clover.name
oreflowers:oreflowers2:5, item.oreflowers:camellia.name
oreflowers:oreflowers2:6, item.oreflowers:malva.name
oreflowers:oreflowers2:7, item.oreflowers:melastoma.name
oreflowers:oreflowersdesert2:0, item.oreflowers:rapeseed.name
oreflowers:oreflowersdesert2:1, item.oreflowers:milkwort.name
oreflowers:oreflowersdesert2:3, item.oreflowers:madwort.name
oreflowers:oreflowersdesert2:4, item.oreflowers:zilla.name
oreflowers:oreflowersdesert2:6, item.oreflowers:marigold.name
oreflowers:oreflowers3:0, item.oreflowers:arrowhead.name
oreflowers:oreflowersdesert3:0, item.oreflowers:paintbrush.name
oreflowers:sticky_goo, item.oreflowers:sticky_goo.name
oreflowers:ironwand, item.oreflowers:ironwand.name
oreflowers:goldwand, item.oreflowers:goldwand.name
oreflowers:diamondwand, item.oreflowers:diamondwand.name
oreflowers:redstonewand, item.oreflowers:redstonewand.name
oreflowers:datawand, item.oreflowers:datawand.name
harderores:ore_hardiron:15, tile.harderores:ore_hardiron.name
harderores:ore_hardgold:15, tile.harderores:ore_hardgold.name
harderores:ore_harddiamond:15, tile.harderores:ore_harddiamond.name
harderores:ore_limonite, tile.harderores:ore_limonite.name
harderores:dummy_ore_iron, tile.harderores:dummy_ore_iron.name
harderores:dummy_ore_gold, tile.harderores:dummy_ore_gold.name
harderores:dummy_ore_diamond, tile.harderores:dummy_ore_diamond.name
harderores:ore_hardtin:15, tile.harderores:ore_hardtin.name
harderores:dummy_ore_tin, tile.harderores:dummy_ore_tin.name
harderores:ore_hardcopper:15, tile.harderores:ore_hardcopper.name
harderores:dummy_ore_copper, tile.harderores:dummy_ore_copper.name
harderores:ore_hardlead:15, tile.harderores:ore_hardlead.name
harderores:dummy_ore_lead, tile.harderores:dummy_ore_lead.name
harderores:ore_harduranium:15, tile.harderores:ore_harduranium.name
harderores:dummy_ore_uranium, tile.harderores:dummy_ore_uranium.name
harderores:ore_hardsilver:15, tile.harderores:ore_hardsilver.name
harderores:dummy_ore_silver, tile.harderores:dummy_ore_silver.name
harderores:ore_hardnickel:15, tile.harderores:ore_hardnickel.name
harderores:dummy_ore_nickel, tile.harderores:dummy_ore_nickel.name
harderores:ore_hardbauxite:15, tile.harderores:ore_hardbauxite.name
harderores:dummy_ore_bauxite, tile.harderores:dummy_ore_bauxite.name
harderores:ore_hardplatinum:15, tile.harderores:ore_hardplatinum.name
harderores:dummy_ore_platinum, tile.harderores:dummy_ore_platinum.name
harderores:ore_hardzinc:15, tile.harderores:ore_hardzinc.name
harderores:dummy_ore_zinc, tile.harderores:dummy_ore_zinc.name
harderores:ore_hardquartz:15, tile.harderores:ore_hardquartz.name
harderores:dummy_ore_quartz, tile.harderores:dummy_ore_quartz.name
harderores:ore_hardosmium:15, tile.harderores:ore_hardosmium.name
harderores:dummy_ore_osmium, tile.harderores:dummy_ore_osmium.name
harderores:millstone, tile.harderores:millstone.name
harderores:axel, tile.harderores:axel.name
harderores:windvane, tile.harderores:windvane.name
harderores:sifter, tile.harderores:sifter.name
harderores:basic_sluice, tile.harderores:basic_sluice.name
harderores:packager, tile.harderores:packager.name
harderores:orechunks:8, item.harderores:iron_ore.name
harderores:orechunks:9, item.harderores:gold_ore.name
harderores:orechunks:10, item.harderores:diamond_ore.name
harderores:orechunks:0, item.harderores:limonite_ore.name
harderores:orechunks:12, item.harderores:tin_ore.name
harderores:orechunks:13, item.harderores:copper_ore.name
harderores:orechunks:14, item.harderores:lead_ore.name
harderores:orechunks:15, item.harderores:uranium_ore.name
harderores:orechunks:16, item.harderores:silver_ore.name
harderores:orechunks:17, item.harderores:nickel_ore.name
harderores:orechunks:18, item.harderores:aluminum_ore.name
harderores:orechunks:19, item.harderores:platinum_ore.name
harderores:orechunks:20, item.harderores:zinc_ore.name
harderores:orechunks:24, item.harderores:osmium_ore.name
harderores:orechunks:25, item.harderores:quartz_ore.name
harderores:tinydust:8, item.harderores:small_iron_dust.name
harderores:tinydust:9, item.harderores:small_gold_dust.name
harderores:tinydust:1, item.harderores:small_flour_dust.name
harderores:tinydust:2, item.harderores:small_sugar_dust.name
harderores:tinydust:12, item.harderores:small_tin_dust.name
harderores:tinydust:13, item.harderores:small_copper_dust.name
harderores:tinydust:14, item.harderores:small_lead_dust.name
harderores:tinydust:16, item.harderores:small_silver_dust.name
harderores:tinydust:17, item.harderores:small_nickel_dust.name
harderores:tinydust:18, item.harderores:small_aluminum_dust.name
harderores:tinydust:19, item.harderores:small_platinum_dust.name
harderores:tinydust:20, item.harderores:small_zinc_dust.name
harderores:tinydust:24, item.harderores:small_osmium_dust.name
harderores:largedust:8, item.harderores:large_iron_dust.name
harderores:largedust:9, item.harderores:large_gold_dust.name
harderores:largedust:1, item.harderores:large_flour_dust.name
harderores:diamondstud_pickaxe, item.harderores:diamondstud_pickaxe.name
harderores:diamondstud_shovel, item.harderores:diamondstud_shovel.name
harderores:diamondstud_hoe, item.harderores:diamondstud_hoe.name
harderores:diamondstud_axe, item.harderores:diamondstud_axe.name
harderores:orecart, item.harderores:orecart.name
abyssalcraft:stone:0, Darkstone
abyssalcraft:stone:1, §9Abyssal Stone
abyssalcraft:stone:2, Dreadstone
abyssalcraft:stone:3, Abyssalnite Stone
abyssalcraft:stone:4, Coralium Stone
abyssalcraft:stone:5, §bEthaxium
abyssalcraft:stone:6, Omothol Stone
abyssalcraft:stone:7, Monolith Stone
abyssalcraft:cobblestone:0, Darkstone Cobblestone
abyssalcraft:cobblestone:1, §9Abyssal Cobblestone
abyssalcraft:cobblestone:2, Dreadstone Cobblestone
abyssalcraft:cobblestone:3, Abyssalnite Cobblestone
abyssalcraft:cobblestone:4, Coralium Cobblestone
abyssalcraft:darkstone_brick:0, Darkstone Bricks
abyssalcraft:darkstone_brick:1, Chiseled Darkstone Bricks
abyssalcraft:darkstone_brick:2, Cracked Darkstone Bricks
abyssalcraft:dsglow, Glowing Darkstone Bricks
abyssalcraft:darkbrickslab1:0, Darkstone Brick Slab
abyssalcraft:darkbrickslab2:0, Darkstone Brick Slab
abyssalcraft:darkcobbleslab1:0, Darkstone Cobblestone Slab
abyssalcraft:darkcobbleslab2:0, Darkstone Cobblestone Slab
abyssalcraft:dbstairs, Darkstone Brick Stairs
abyssalcraft:dcstairs, Darkstone Cobblestone Stairs
abyssalcraft:dltleaves, Darklands Oak Leaves
abyssalcraft:dltlog, Darklands Oak Wood
abyssalcraft:dltsapling, Darklands Oak Sapling
abyssalcraft:abybrick:0, §9Abyssal Stone Bricks
abyssalcraft:abybrick:1, §9Chiseled Abyssal Stone Bricks
abyssalcraft:abybrick:2, §9Cracked Abyssal Stone Bricks
abyssalcraft:abyslab1:0, §9Abyssal Stone Brick Slab
abyssalcraft:abyslab2:0, §9Abyssal Stone Brick Slab
abyssalcraft:abystairs, Abyssal Stone Brick Stairs
abyssalcraft:coraliumore, Coralium Ore
abyssalcraft:abyore, Abyssalnite Ore
abyssalcraft:abyfence, Abyssal Stone Brick Fence
abyssalcraft:dscwall, Darkstone Cobblestone Wall
abyssalcraft:odb, Oblivion Deathbomb
abyssalcraft:ingotblock:0, §3Block of Abyssalnite
abyssalcraft:ingotblock:1, §bBlock of Refined Coralium
abyssalcraft:ingotblock:2, §4Block of Dreadium
abyssalcraft:ingotblock:3, §bBlock of Ethaxium
abyssalcraft:coraliumstone, Coralium Infused Stone
abyssalcraft:odbcore, ODB Core
abyssalcraft:crate, Crate
abyssalcraft:abyportal, Abyssal Gateway
abyssalcraft:darkstoneslab1:0, Darkstone Slab
abyssalcraft:darkstoneslab2:0, Darkstone Slab
abyssalcraft:coraliumfire, Coralium Fire
abyssalcraft:dsbutton, Darkstone Button
abyssalcraft:dspplate, Darkstone Pressure Plate
abyssalcraft:dltplank, Darklands Oak Wood Planks
abyssalcraft:dltbutton, Darklands Oak Wood Button
abyssalcraft:dltpplate, Darklands Oak Wood Pressure Plate
abyssalcraft:dltstairs, Darklands Oak Wood Stairs
abyssalcraft:dltslab1:0, Darklands Oak Wood Slab
abyssalcraft:dltslab2:0, Darklands Oak Wood Slab
abyssalcraft:cwater, Liquid Coralium
abyssalcraft:psdl, Dreadlands Infused Powerstone
abyssalcraft:abycorore, Abyssal Coralium Ore
abyssalcraft:altar, Altar
abyssalcraft:abybutton, Abyssal Stone Button
abyssalcraft:abypplate, Abyssal Stone Pressure Plate
abyssalcraft:dsbfence, Darkstone Brick Fence
abyssalcraft:dltfence, Darklands Oak Wood Fence
abyssalcraft:abydreadore, Dreadlands Abyssalnite Ore
abyssalcraft:dreadore, Dreaded Abyssalnite Ore
abyssalcraft:dreadbrick:0, Dreadstone Bricks
abyssalcraft:dreadbrick:1, Chiseled Dreadstone Bricks
abyssalcraft:dreadbrick:2, Cracked Dreadstone Bricks
abyssalcraft:abydreadbrick:0, Abyssalnite Stone Bricks
abyssalcraft:abydreadbrick:1, Chiseled Abyssalnite Stone Bricks
abyssalcraft:abydreadbrick:2, Cracked Abyssalnite Stone Bricks
abyssalcraft:dreadgrass, Dreadlands Grass
abyssalcraft:dreadlog, Dreadlands Wood Log
abyssalcraft:dreadleaves, Dreadlands Wood Leaves
abyssalcraft:dreadsapling, Dreadlands Wood Sapling
abyssalcraft:dreadplanks, Dreadlands Wood Planks
abyssalcraft:dreadportal, Dreadlands Gateway
abyssalcraft:dreadfire, Dreaded Fire
abyssalcraft:dghead, Depths Ghoul head
abyssalcraft:phead, Pete's head
abyssalcraft:whead, Mr. Wilson's head
abyssalcraft:ohead, Dr. Orange's head
abyssalcraft:dreadbrickstairs, Dreadstone Brick Stairs
abyssalcraft:dreadbrickfence, Dreadstone Brick Fence
abyssalcraft:dreadbrickslab1:0, Dreadstone Brick Slab
abyssalcraft:dreadbrickslab2:0, Dreadstone Brick Slab
abyssalcraft:abydreadbrickstairs, Abyssalnite Stone Brick Stairs
abyssalcraft:abydreadbrickfence, Abyssalnite Stone Brick Fence
abyssalcraft:abydreadbrickslab1:0, Abyssalnite Stone Brick Slab
abyssalcraft:abydreadbrickslab2:0, Abyssalnite Stone Brick Slab
abyssalcraft:antiwater, Liquid Antimatter
abyssalcraft:cstonebrick:0, Coralium Brick
abyssalcraft:cstonebrick:1, Chiseled Coralium Brick
abyssalcraft:cstonebrick:2, Cracked Coralium Brick
abyssalcraft:cstonebrickfence, Coralium Brick Fence
abyssalcraft:cstonebrickslab1:0, Coralium Brick Slab
abyssalcraft:cstonebrickslab2:0, Coralium Brick Slab
abyssalcraft:cstonebrickstairs, Coralium Brick Stairs
abyssalcraft:cstonebutton, Coralium Stone Button
abyssalcraft:cstonepplate, Coralium Stone Pressure Plate
abyssalcraft:dreadaltartop, Altar of Cha'garoth (top)
abyssalcraft:dreadaltarbottom, Altar of Cha'garoth (bottom)
abyssalcraft:crystallizer, Crystallizer
abyssalcraft:crystallizer_on, tile.crystallizer_on.name
abyssalcraft:transmutator, Transmutator
abyssalcraft:transmutator_on, tile.transmutator_on.name
abyssalcraft:dreadguardspawner, Dreadguard Spawner Block
abyssalcraft:chagarothspawner, Cha'garoth Spawner Block
abyssalcraft:drtfence, Dreadlands Wood Fence
abyssalcraft:nitreore, Nitre Ore
abyssalcraft:abyiroore, Abyssal Iron Ore
abyssalcraft:abygolore, Abyssal Gold Ore
abyssalcraft:abydiaore, Abyssal Diamond Ore
abyssalcraft:abynitore, Abyssal Nitre Ore
abyssalcraft:abytinore, Abyssal Tin Ore
abyssalcraft:abycopore, Abyssal Copper Ore
abyssalcraft:abypcorore, Pearlescent Coralium Ore
abyssalcraft:abylcorore, Liquified Coralium Ore
abyssalcraft:solidlava, Solid lava
abyssalcraft:ethaxiumbrick:0, §bEthaxium Brick
abyssalcraft:ethaxiumbrick:1, §bChiseled Ethaxium Brick
abyssalcraft:ethaxiumbrick:2, §bCracked Ethaxium Brick
abyssalcraft:ethaxiumpillar, Ethaxium Pillar
abyssalcraft:ethaxiumbrickstairs, Ethaxium Brick Stairs
abyssalcraft:ethaxiumbrickslab1:0, §bEthaxium Brick Slab
abyssalcraft:ethaxiumbrickslab2:0, §bEthaxium Brick Slab
abyssalcraft:ethaxiumfence, Ethaxium Brick Fence
abyssalcraft:omotholportal, Omothol Gateway
abyssalcraft:omotholfire, Omothol Fire
abyssalcraft:engraver, Engraver
abyssalcraft:engraver_on, A House
abyssalcraft:materializer, Materializer
abyssalcraft:darkethaxiumbrick:0, §4Dark Ethaxium Brick
abyssalcraft:darkethaxiumbrick:1, §4Chiseled Dark Ethaxium Brick
abyssalcraft:darkethaxiumbrick:2, §4Cracked Dark Ethaxium Brick
abyssalcraft:darkethaxiumpillar, Dark Ethaxium Pillar
